"ID","UPRN","EASTING","NORTHING","LATITUDE","LONGITUDE"
605,14704,352150,177733,51.4964995,-2.6906811
606,14705,355163,177732,51.4967385,-2.6472808
594,14795,352298,177724,51.4964312,-2.6885481
596,14807,352006,177724,51.4964064,-2.6927541
597,14812,356888,177723,51.4967922,-2.6224318
599,14816,358687,177723,51.4969268,-2.5965174
600,14828,355274,177722,51.4966574,-2.6456807
603,14856,355086,177719,51.4966155,-2.6483883
608,14871,358061,177718,51.4968357,-2.6055343
592,14941,353540,177711,51.4964181,-2.6706564
578,14987,359361,177707,51.496832,-2.5868067
572,15068,358317,177701,51.4967018,-2.6018447
580,15134,355017,177695,51.4963942,-2.6493791
582,15149,351992,177694,51.4961355,-2.6929516
583,15171,351961,177692,51.4961148,-2.6933979
571,15206,355009,177689,51.4963396,-2.6494936
573,15223,354023,177687,51.496242,-2.663696
577,15283,359362,177683,51.4966162,-2.5867896
584,15335,352098,177679,51.4960096,-2.6914228
575,15411,359524,177672,51.496529,-2.5844548
579,15449,355114,177670,51.4961772,-2.6479787
581,15466,359479,177669,51.4964988,-2.5851026
585,15503,358384,177666,51.4963921,-2.6008754
586,15506,359949,177666,51.4965054,-2.5783322
576,15563,359679,177661,51.4964412,-2.5822208
574,15580,358255,177660,51.4963286,-2.6027329
655,15599,352264,177658,51.4958349,-2.6890289
659,15608,358011,177657,51.4962835,-2.6062473
663,15625,359805,177656,51.4964052,-2.5804053
665,15639,358816,177655,51.4963249,-2.5946513
670,15655,359421,177654,51.4963598,-2.5859364
674,15660,359401,177654,51.4963583,-2.5862245
675,15663,360222,177653,51.4964079,-2.5743983
676,15667,359811,177653,51.4963787,-2.5803185
641,15687,354946,177650,51.495984,-2.6503961
644,15702,358007,177650,51.4962203,-2.6063041
656,15749,358703,177646,51.4962357,-2.596278
661,15761,354086,177645,51.4958695,-2.662783
666,15790,355316,177642,51.4959415,-2.6450656
677,15815,355078,177639,51.4958956,-2.6484934
642,15840,358336,177637,51.4961278,-2.6015634
647,15855,352293,177636,51.4956396,-2.6886082
664,15925,359865,177630,51.4961758,-2.579538
667,15928,358792,177630,51.4960983,-2.5949941
668,15931,358056,177630,51.4960441,-2.6055959
671,15935,358201,177629,51.4960459,-2.6035071
648,15992,358789,177626,51.4960622,-2.5950368
651,16005,358371,177625,51.4960225,-2.6010578
654,16017,352201,177624,51.4955239,-2.6899317
657,16025,352063,177624,51.4955122,-2.6919194
658,16028,357298,177623,51.4959243,-2.6165137
660,16031,352875,177623,51.4955717,-2.6802234
662,16045,359813,177622,51.4961001,-2.5802861
669,16070,353339,177620,51.4955834,-2.6735396
672,16073,353339,177620,51.4955834,-2.6735396
673,16078,352772,177620,51.4955361,-2.6817066
643,16111,359818,177617,51.4960555,-2.5802136
645,16115,359904,177617,51.4960616,-2.5789748
646,16117,352925,177617,51.4955219,-2.6795025
652,16136,358388,177616,51.4959428,-2.6008119
653,16139,354934,177616,51.4956773,-2.6505646
649,16144,353555,177615,51.4955563,-2.6704277
650,16150,353300,177615,51.4955352,-2.6741007
624,16167,352056,177614,51.4954217,-2.6920188
625,16175,360022,177613,51.4960341,-2.5772746
627,16183,352920,177613,51.4954856,-2.6795739
629,16189,355197,177612,51.4956623,-2.6467758
630,16194,360862,177612,51.496084,-2.5651749
636,16205,359932,177611,51.4960097,-2.5785708
637,16210,352914,177611,51.4954671,-2.6796601
613,16222,352685,177608,51.4954209,-2.6829581
614,16226,359480,177609,51.4959594,-2.5850813
615,16232,359716,177609,51.4959763,-2.5816819
621,16273,353550,177606,51.4954749,-2.6704985
626,16302,353945,177603,51.4954804,-2.6648085
631,16319,354087,177603,51.495492,-2.6627631
632,16320,357058,177603,51.4957262,-2.6199684
634,16324,359511,177602,51.4958987,-2.584634
635,16330,353730,177602,51.4954538,-2.6679053
638,16339,359540,177602,51.4959008,-2.5842163
618,16383,355215,177598,51.4955379,-2.6465148
619,16395,360441,177598,51.4959288,-2.5712375
620,16400,353540,177597,51.4953932,-2.6706414
622,16414,357884,177597,51.4957346,-2.6080696
640,16479,359975,177592,51.4958419,-2.5779492
623,16557,355059,177586,51.4954176,-2.6487603
628,16591,359704,177584,51.4957507,-2.5818519
633,16596,358035,177584,51.4956289,-2.6058929
639,16612,360009,177583,51.4957634,-2.5774584
616,16652,355783,177580,51.4954209,-2.6383311
617,16657,355251,177579,51.4953699,-2.6459938
709,16785,359962,177571,51.4956522,-2.5781341
716,16822,353512,177569,51.4951391,-2.671041
723,16861,359868,177565,51.4955916,-2.5794874
724,16870,353030,177565,51.4950632,-2.6779831
731,16905,352313,177563,51.494985,-2.6883102
711,16953,352907,177558,51.49499,-2.6797538
717,16983,360421,177557,51.4955587,-2.571521
719,16992,363340,177556,51.4957472,-2.5294747
721,17001,359837,177556,51.4955084,-2.5799329
729,17025,358492,177554,51.495393,-2.5993065
707,17069,352787,177552,51.494926,-2.6814814
708,17070,358507.88,177555.43,51.4954071,-2.599078
712,17094,360015,177551,51.4954761,-2.5773684
714,17116,354934,177549,51.4950749,-2.6505561
720,17137,352873,177548,51.4948972,-2.6802422
722,17157,353137,177547,51.4949103,-2.6764395
725,17169,353144,177546,51.4949019,-2.6763385
726,17170,355151,177546,51.4950653,-2.64743
727,17173,352572,177546,51.494854,-2.6845774
728,17177,358532.82,177545.62,51.4953207,-2.5987176
730,17185,355070,177546,51.4950588,-2.6485968
710,17239,353769,177543,51.4949265,-2.6673357
715,17258,352612,177541,51.4948124,-2.6840005
718,17265,353187,177541,51.4948605,-2.6757185
713,17280,358339,177540,51.4952559,-2.6015088
690,17293,358218,177539,51.4952379,-2.6032516
691,17296,353886,177539,51.4949002,-2.66565
693,17305,355230,177539,51.4950086,-2.6462913
699,17326,359964,177537,51.4953466,-2.5781014
703,17345,353071,177536,51.4948059,-2.6773887
685,17389,352829,177534,51.4947677,-2.680874
689,17431,352134,177532,51.4946911,-2.6908842
694,17442,354023,177532,51.4948485,-2.6636757
700,17470,353559,177531,51.4948014,-2.670359
704,17485,352831,177530,51.4947319,-2.6808447
706,17497,358279,177529,51.4951525,-2.6023717
683,17526,352736,177526,51.494688,-2.6822125
684,17527,355364,177526,51.4949024,-2.6443595
692,17585,359263,177523,51.4951705,-2.5881971
696,17599,359743,177522,51.495196,-2.581283
705,17635,359897,177520,51.495189,-2.5790645
678,17654,354920,177520,51.4948131,-2.650754
679,17659,363379,177520,51.495426,-2.5289091
680,17667,358362,177519,51.4950688,-2.601175
688,17697,353766,177517,51.4946925,-2.6673755
695,17731,353900,177515,51.4946855,-2.6654452
697,17741,353826,177515,51.4946795,-2.666511
698,17743,360025,177515,51.4951532,-2.5772202
701,17758,358797,177514,51.4950558,-2.5949085
702,17760,358182,177514,51.4950105,-2.6037672
681,17803,353795,177512,51.49465,-2.6669572
682,17809,355225,177512,51.4947655,-2.6463599
686,17811,360408,177511,51.4951442,-2.571703
687,17817,355180,177511,51.4947529,-2.6470079
777,17843,356103,177510,51.4948166,-2.6337131
778,17854,354975,177509,51.4947186,-2.6499604
779,17865,356107,177508,51.4947989,-2.6336552
784,17880,356869,177508,51.4948577,-2.6226792
792,17919,358760,177505,51.4949721,-2.5954404
766,17956,359803,177503,51.4950295,-2.5804166
769,17966,352637,177502,51.4944639,-2.6836352
780,18023,353318,177498,51.4944848,-2.6738259
783,18035,360749,177498,51.4950512,-2.5667898
785,18044,360741,177497,51.4950416,-2.5669049
793,18072,363315,177496,51.4952061,-2.5298285
795,18083,360977,177496,51.495049,-2.5635055
764,18106,356825,177494,51.4947284,-2.6233113
770,18133,357720,177493,51.4947872,-2.6104194
775,18165,353510,177491,51.4944377,-2.6710595
787,18220,357074,177489,51.4947025,-2.6197241
788,18227,352651,177488,51.4943392,-2.6834317
789,18228,356788,177488,51.4946716,-2.6238435
790,18229,358458,177488,51.4947971,-2.5997885
791,18231,363242,177488,51.4951294,-2.5308792
765,18268,355217,177486,51.4945311,-2.6464718
767,18278,363351,177485,51.4951095,-2.5293088
768,18279,352728,177485,51.4943187,-2.6823222
771,18286,354834,177485,51.4944915,-2.6519882
772,18296,358259,177484,51.4947465,-2.6026545
773,18297,358386,177484,51.4947559,-2.6008251
781,18338,354840,177481,51.494456,-2.6519013
782,18343,352548,177481,51.4942676,-2.6849142
786,18357,352919,177480,51.4942897,-2.6795705
794,18378,353808,177479,51.4943543,-2.6667656
796,18386,358545,177478,51.4947136,-2.5985342
776,18431,352730,177477,51.4942469,-2.6822923
774,18449,355051,177476,51.4944279,-2.6488615
753,18480,360101,177474,51.4947899,-2.5761209
758,18485,363392,177474,51.4950133,-2.5287171
759,18495,358418,177474,51.4946683,-2.600363
732,18526,357038,177472,51.4945469,-2.6202405
733,18532,358709,177472,51.4946717,-2.5961712
737,18544,359804,177471,51.4947418,-2.5803985
742,18564,359945,177470,51.4947429,-2.5783675
743,18570,360015,177470,51.4947479,-2.5773592
750,18592,353002,177468,51.4941888,-2.6783734
754,18607,352197,177468,51.494121,-2.689968
761,18643,352154,177466,51.4940994,-2.6905871
738,18685,357702,177463,51.4945162,-2.6106751
739,18687,360046,177463,51.4946871,-2.5769118
741,18707,358428,177462,51.4945612,-2.6002176
744,18712,356153,177462,51.4943889,-2.6329869
745,18714,353448,177462,51.4941719,-2.6719486
747,18736,352476,177461,51.4940817,-2.6859486
748,18738,358110,177461,51.4945286,-2.604798
751,18755,359969,177460,51.4946547,-2.5780206
760,18781,353073,177458,51.4941048,-2.6773494
762,18801,356242,177457,51.4943508,-2.6317043
734,18824,353066,177456,51.4940862,-2.67745
746,18868,353780,177454,51.4941273,-2.6671656
749,18880,358519,177453,51.4944869,-2.5989057
752,18896,353929,177452,51.4941215,-2.6650192
755,18901,360159,177452,51.4945962,-2.575283
756,18904,355317,177452,51.4942333,-2.6450271
757,18905,357231,177452,51.4943817,-2.6174581
763,18945,359902,177450,51.49456,-2.5789845
735,18966,353113,177448,51.4940182,-2.676772
736,18974,358402,177448,51.4944334,-2.6005904
740,19001,356238,177447,51.4942606,-2.6317607
842,19031,358292,177445,51.4943983,-2.6021745
845,19059,353911,177444,51.4940481,-2.6652774
846,19078,358097,177443,51.4943658,-2.6049831
830,19094,354908,177442,51.4941108,-2.6509169
831,19098,363314,177442,51.4947205,-2.5298373
833,19119,355444,177441,51.4941445,-2.6431965
836,19136,353905,177440,51.4940117,-2.6653633
839,19157,355381,177439,51.4941215,-2.6441036
840,19165,352168,177438,51.4938488,-2.6903816
826,19236,358208,177435,51.4943021,-2.6033833
832,19257,353894,177434,51.4939568,-2.665521
834,19280,352290,177433,51.4938142,-2.6886238
835,19281,352311,177431,51.493798,-2.688321
837,19295,353216,177432,51.4938829,-2.6752863
838,19301,363292,177432,51.4946292,-2.5301531
841,19330,359755,177430,51.4943697,-2.5810997
843,19357,357909,177429,51.494226,-2.6076894
827,19396,353554,177427,51.4938659,-2.6704172
828,19400,354997,177426,51.4939741,-2.6496329
844,19498,357754,177422,51.4941514,-2.6099212
829,19536,356948,177421,51.4940815,-2.6215307
816,19624,354963,177417,51.4938905,-2.6501215
818,19636,357555,177416,51.4940825,-2.6127869
821,19658,358439,177416,51.4941484,-2.6000537
824,19664,352838,177415,51.4936985,-2.6807284
800,19695,357229.79,177415.2,51.4940508,-2.6174711
803,19708,357239,177414,51.4940407,-2.6173383
808,19730,359735,177413,51.4942154,-2.5813858
812,19746,358594,177412,51.4941238,-2.5978206
817,19772,358542,177410,51.494102,-2.5985694
820,19788,354426,177410,51.4937843,-2.6578552
825,19808,360118,177409,51.4942067,-2.5758686
806,19870,360083,177404,51.4941593,-2.5763722
813,19903,352417,177402,51.4935463,-2.6867904
819,19934,352922,177399,51.4935617,-2.6795164
797,19976,352916,177397,51.4935432,-2.6796026
798,19979,358675,177397,51.4939949,-2.5966521
799,19984,359890,177397,51.4940826,-2.5791514
807,20009,353412,177395,51.4935665,-2.6724583
811,20035,358841,177394,51.4939801,-2.5942607
814,20048,353511,177393,51.4935567,-2.6710321
815,20056,363181,177392,51.4942623,-2.5317478
822,20092,363356,177390,51.4942557,-2.5292269
823,20095,355424,177389,51.4936754,-2.643478
801,20145,360800,177387,51.4940567,-2.5660428
804,20150,352402,177387,51.4934101,-2.6870044
805,20155,357485,177386,51.4938075,-2.6137915
802,20169,360075,177385,51.4939879,-2.5764853
809,20174,360343,177385,51.4940068,-2.5726251
810,20176,353594,177385,51.4934916,-2.6698356
892,20185,354920,177385,51.4935993,-2.6507368
893,20187,352887,177384,51.4934239,-2.6800185
897,20209,355809.34,177380.04,51.4936252,-2.6379266
901,20224,363286,177382,51.4941792,-2.5302343
902,20226,360798,177382,51.4940116,-2.5660711
904,20233,356997,177382,51.4937346,-2.6208201
912,20253,360328,177381,51.4939698,-2.5728407
913,20261,363237,177380,51.494158,-2.5309399
877,20264,355023,177380,51.4935626,-2.6492526
880,20277,360322,177379,51.4939514,-2.5729269
889,20321,352485,177376,51.4933182,-2.6858074
890,20322,358346,177376,51.4937819,-2.6013886
894,20333,360897,177375,51.4939556,-2.5646443
898,20355,359826,177374,51.4938713,-2.5800706
899,20356,363366,177374,51.4941125,-2.5290812
905,20377,352968,177372,51.4933228,-2.6788503
908,20398,352575,177371,51.4932809,-2.6845105
914,20408,360372,177371,51.4938829,-2.5722058
876,20416,360068,177370,51.4938525,-2.5765844
882,20436,358506,177369,51.4937307,-2.5990831
884,20455,355855,177368,51.4935205,-2.6372675
891,20471,357224,177367,51.493617,-2.6175486
900,20508,361042,177365,51.4938757,-2.5625547
903,20520,352680,177364,51.4932268,-2.6829972
906,20542,360518,177363,51.4938213,-2.570102
907,20545,359130,177363,51.4937224,-2.5900944
909,20555,360755,177362,51.4938288,-2.5666882
878,20565,353665,177361,51.4932817,-2.6688097
879,20574,354920,177361,51.4933835,-2.6507337
881,20581,353658,177360,51.4932721,-2.6689104
885,20611,352399,177358,51.4931491,-2.6870437
886,20612,352526,177358,51.4931599,-2.6852145
887,20617,353603,177358,51.4932496,-2.6697024
895,20653,357464,177356,51.4935362,-2.6140904
896,20658,360484,177355,51.493747,-2.5705908
910,20696,352958,177353,51.4931511,-2.6789917
911,20698,353563,177353,51.4932014,-2.6702778
883,20735,352730,177350,51.4931051,-2.6822752
888,20744,352619,177349,51.4930868,-2.6838738
865,20792,363349,177345,51.4938506,-2.529323
870,20824,361201,177343,51.4936889,-2.5602621
873,20839,356130,177342,51.4933082,-2.6333033
875,20840,356036,177342,51.4933009,-2.6346572
848,20847,358643,177342,51.493498,-2.5971066
849,20853,357920,177341,51.4934356,-2.6075205
862,20915,363390,177338,51.4937904,-2.5287317
863,20926,357577,177337,51.4933739,-2.6124605
864,20934,357583,177336,51.4933654,-2.6123739
866,20953,352492,177335,51.4929502,-2.6857011
868,20959,360439,177335,51.493564,-2.5712367
871,20985,356167,177332,51.4932212,-2.6327691
874,20991,358064,177332,51.4933654,-2.6054452
854,21043,354993,177328,51.4930927,-2.6496781
855,21050,360741,177327,51.4935132,-2.5668859
857,21064,358074,177325,51.4933032,-2.6053004
859,21072,352700,177325,51.4928778,-2.6827039
867,21121,360923,177323,51.4934898,-2.564264
869,21143,361087,177320,51.4934742,-2.5619015
872,21158,360226,177320,51.4934141,-2.574303
847,21179,358089,177318,51.4932414,-2.6050835
851,21197,355407,177317,51.4930267,-2.6437137
852,21200,352588,177317,51.4927965,-2.684316
856,21221,358588,177316,51.4932602,-2.5978958
858,21226,360039,177315,51.4933559,-2.5769959
850,21354,357683,177306,51.4931032,-2.61093
853,21360,356149,177305,51.492977,-2.633025
860,21399,355272,177302,51.4928811,-2.6456563
861,21402,357521,177302,51.493055,-2.6132629
955,21415,352722,177301,51.4926639,-2.6823838
961,21457,363204,177298,51.4934186,-2.5314066
962,21458,359942,177298,51.4931962,-2.5783911
947,21508,357439.06,177299.06,51.4930224,-2.6144428
953,21565,359938,177295,51.493169,-2.5784483
954,21585,363396,177294,51.4933951,-2.5286407
956,21597,359299,177293,51.4931052,-2.587652
959,21615,360435,177292,51.4931771,-2.5712895
941,21687,352570,177288,51.4925342,-2.6845713
943,21689,357520,177288,51.4929291,-2.6132756
944,21694,359967,177288,51.4931081,-2.5780298
945,21699,357666,177287,51.4929311,-2.6111725
948,21708,358445,177287,51.492989,-2.5999521
949,21710,352664,177286,51.4925241,-2.6832172
951,21739,363352,177284,51.4933024,-2.5292734
957,21767,357775,177282,51.4928943,-2.6096019
963,21789,358986,177281,51.4929746,-2.592159
965,21817,352698,177278,51.4924551,-2.6827264
958,21920,357878,177272,51.4928121,-2.6081172
960,21935,352490,177270,51.4923656,-2.6857211
964,21955,359174,177269,51.4928804,-2.5894497
966,21968,360014,177268,51.4929316,-2.5773506
942,21986,354703,177252,51.4923861,-2.6538452
946,21990,356988,177266,51.492691,-2.6209356
950,22001,357878,177264,51.4927401,-2.6081162
952,22020,357004,177263,51.4926652,-2.6207048
925,22155,358253,177255,51.4926871,-2.6027138
932,22193,359328,177253,51.4927477,-2.5872297
936,22218,360425,177251,51.4928077,-2.5714289
939,22236,352640,177250,51.4921985,-2.683558
917,22251,360004,177249,51.4927601,-2.5774925
920,22271,352540,177247,51.4921631,-2.6849978
922,22282,358357,177247,51.4926229,-2.6012149
926,22306,359163,177245,51.4926638,-2.5896054
927,22307,352533,177245,51.4921445,-2.6850984
935,22349,354839,177244,51.4923251,-2.6518854
937,22364,359999,177244,51.4927147,-2.5775639
940,22370,355132,177243,51.4923395,-2.6476652
918,22387,357788,177241,51.4925266,-2.6094098
919,22395,358653,177242,51.4925997,-2.5969508
921,22420,357615,177240,51.4925047,-2.6119015
923,22428,356777,177240,51.4924411,-2.6239716
928,22449,357274,177239,51.4924699,-2.616813
929,22451,354670,177239,51.4922666,-2.6543188
930,22452,357284,177239,51.4924707,-2.6166689
931,22469,357294,177238,51.4924625,-2.6165248
933,22481,360031,177237,51.4926541,-2.5771022
934,22490,357298,177236,51.4924448,-2.6164669
938,22509,357172,177235,51.4924262,-2.6182816
915,22531,358862,177233,51.492534,-2.5939394
916,22535,359197,177233,51.4925584,-2.5891143
924,22568,360292,177231,51.4926186,-2.5733423
1011,22596,352298,177230,51.4919898,-2.6884809
1014,22610,361122,177228,51.4926495,-2.5613872
1016,22616,360852,177228,51.4926308,-2.5652761
1024,22661,358648,177225,51.4924465,-2.5970209
1002,22683,358814,177223,51.4924406,-2.5946297
1005,22697,355201,177222,51.4921562,-2.6466688
1007,22714,355198,177220,51.492138,-2.6467117
1013,22742,359909,177218,51.4924746,-2.5788573
1015,22752,356079,177218,51.4921893,-2.6340224
1021,22785,355983,177216,51.4921639,-2.6354049
1023,22798,354783,177215,51.4920599,-2.6526882
999,22815,357513,177213,51.4922542,-2.6133674
1000,22827,360462,177213,51.4924687,-2.5708917
1003,22836,360699,177212,51.4924763,-2.567478
1012,22894,360350,177208,51.4924159,-2.5725043
1001,22970,357382,177203,51.4921544,-2.615253
1004,22976,358100,177203,51.4922082,-2.6049114
1008,23023,355315,177202,51.4919854,-2.6450243
1009,23024,358617,177201,51.4922284,-2.5974646
1010,23036,359289,177201,51.4922773,-2.5877855
1017,23073,354717,177200,51.4919197,-2.6536369
1018,23076,355297,177199,51.491957,-2.6452832
1019,23078,360129,177199,51.4923194,-2.5756864
1020,23081,357796,177199,51.4921496,-2.6092895
1022,23095,359972,177198,51.4922992,-2.5779476
